YEAR,State,Constituency,Total_Voters,Total_Electors,Total_Turnout,Male_Electors,Male_Voters,Male_Turnout,Female_Electors,Female_Voters,Female_Turnout,Coverage_Note
2009,TAMIL NADU,KRISHNAGIRI,752578.0,1014758.0,74.16329804741622,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,MADURAI,791678.0,1022421.0,77.43170376977781,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,MAYILADUTHURAI,799580.0,1091519.0,73.2538783108677,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,NAGAPATTINAM,762988.0,982352.0,77.66951153965177,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,NAMAKKAL,845244.0,1075526.0,78.58889510806806,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,NILGIRIS,709705.0,1003168.0,70.74637548247154,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,PERAMBALUR,832216.0,1049033.0,79.33172740990989,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,POLLACHI,771479.0,1017811.0,75.79786424002098,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,RAMANATHAPURAM,777839.0,1133391.0,68.62936091781212,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,SALEM,895554.0,1171839.0,76.42295571319951,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,SIVAGANGA,775253.0,1092438.0,70.96540032477816,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,SRIPERUMBUDUR,794052.0,1201237.0,66.10285896954557,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,TENKASI,746045.0,1063614.0,70.14245769611908,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,THANJAVUR,807776.0,1054118.0,76.63051005674888,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,THENI,800529.0,1074931.0,74.47259405487422,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,THIRUVALLUR,849619.0,1204209.0,70.55411477575736,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,THIRUVANNAMALAI,840545.0,1052587.0,79.85515686589328,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,THOOTHUKKUDI,656163.0,949153.0,69.13142559734837,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,TIRUCHIRAPPALLI,718207.0,1067193.0,67.29869854843501,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,TIRUNELVELI,700788.0,1059687.0,66.1316030110778,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,TIRUPPUR,741714.0,993758.0,74.63728593883017,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,VELLORE,723529.0,1010067.0,71.6317828421283,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,VILUPPURAM,796414.0,1068171.0,74.5586614877206,,,,,,,Official constituency aggregate where source data is available.
2009,TAMIL NADU,VIRUDHUNAGAR,767653.0,992051.0,77.38039677395618,,,,,,,Official constituency aggregate where source data is available.
2009,TRIPURA,TRIPURA EAST,820984.0,988466.0,83.05637219691927,,,,,,,Official constituency aggregate where source data is available.
2009,TRIPURA,TRIPURA WEST,937517.0,1093799.0,85.71200010239541,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AGRA,647090.0,1539683.0,42.02748228044344,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AKBARPUR,637254.0,1461050.0,43.61616645563122,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,ALIGARH,692055.0,1345351.0,51.44047910173628,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,ALLAHABAD,550197.0,1267492.0,43.408321314848536,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AMBEDKAR NAGAR,810810.0,1494838.0,54.24066019194053,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AMETHI,646650.0,1431787.0,45.16384071094374,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AMROHA,706365.0,1173915.0,60.17173304711159,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AONLA,704522.0,1310878.0,53.74428436513543,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,AZAMGARH,704863.0,1578854.0,44.64396327969527,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BADAUN,981420.0,1405695.0,69.81742127559677,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BAGHPAT,613748.0,1280602.0,47.92652205759479,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BAHRAICH,512701.0,1246823.0,41.120592096873416,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BALLIA,677729.0,1679029.0,40.36434153311229,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BANDA,619218.0,1386265.0,44.66808294229458,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BANSGAON,649227.0,1663648.0,39.02430081363366,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BARA BANKI,743428.0,1422218.0,52.27243643379567,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BAREILLY,705734.0,1401423.0,50.35838572650798,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BASTI,773779.0,1570657.0,49.26467077153064,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BHADOHI,658685.0,1519449.0,43.35025394073773,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BIJNOR,707590.0,1287070.0,54.976807788232186,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,BULANDSHAHR,668447.0,1482749.0,45.08160180853266,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,CHANDAULI,670891.0,1446259.0,46.388025934497215,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,DEORIA,715523.0,1580745.0,45.26492255234083,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,DHAURAHRA,759532.0,1269584.0,59.82526559881032,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,DOMARIAGANJ,735879.0,1499679.0,49.06910078756854,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,ETAH,567725.0,1278295.0,44.41267469559061,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,ETAWAH,637920.0,1416867.0,45.02328023731232,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,FAIZABAD,749168.0,1500160.0,49.93920648464164,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,FARRUKHABAD,611015.0,1306214.0,46.7775571231054,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,FATEHPUR,694383.0,1536621.0,45.18895680847782,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,FATEHPUR SIKRI,693904.0,1345742.0,51.562929595717456,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,FIROZABAD,684904.0,1422243.0,48.15660896204095,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GAUTAM BUDDH NAGAR,738984.0,1522397.0,48.5408208240032,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GHAZIABAD,829823.0,1831688.0,45.30373076637506,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GHAZIPUR,770434.0,1527723.0,50.43021542517852,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GHOSI,765865.0,1693231.0,45.2309814786051,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GONDA,605243.0,1341455.0,45.118397560857424,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,GORAKHPUR,748617.0,1696474.0,44.12782040868295,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,HAMIRPUR,725477.0,1498840.0,48.402564649996,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,HARDOI,574599.0,1416949.0,40.55184766706494,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,HATHRAS,648468.0,1437725.0,45.1037576727121,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,JALAUN,797584.0,1684988.0,47.33469911951895,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,JAUNPUR,763910.0,1662127.0,45.959785263099626,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,JHANSI,861859.0,1562082.0,55.17373607787556,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KAIRANA,725335.0,1282551.0,56.55408634822319,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KAISERGANJ,565641.0,1376267.0,41.099655808066316,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KANNAUJ,741950.0,1504276.0,49.32273066910594,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KANPUR,512878.0,1390055.0,36.89623791864351,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KAUSHAMBI,551311.0,1391312.0,39.62526018606898,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KHERI,707960.0,1297088.0,54.58072235654019,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,KUSHI NAGAR,731041.0,1438263.0,50.82804744333964,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,LALGANJ,658479.0,1509536.0,43.6212849511373,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,LUCKNOW,584051.0,1653123.0,35.33015994575116,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MACHHLISHAHR,717761.0,1751074.0,40.9897582854865,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MAHARAJGANJ,839206.0,1509167.0,55.607232334128696,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MAINPURI,695032.0,1399259.0,49.671433237163384,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MATHURA,726493.0,1341649.0,54.14925960515753,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MEERUT,727711.0,1508788.0,48.2314944180362,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MIRZAPUR,732855.0,1405539.0,52.140495567892465,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MISRIKH,607589.0,1464770.0,41.48016412132963,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MOHANLALGANJ,694274.0,1500237.0,46.27762146914121,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MORADABAD,760944.0,1388525.0,54.80232620946688,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,MUZAFFARNAGAR,745001.0,1370117.0,54.37499133285697,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,NAGINA,643468.0,1196566.0,53.776222958031575,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,PHULPUR,551917.0,1426450.0,38.69164709593746,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,PILIBHIT,837577.0,1310007.0,63.93683392531491,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,PRATAPGARH,641003.0,1435159.0,44.66424974515019,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,RAE BARELI,666648.0,1379507.0,48.32509005028608,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,RAMPUR,606177.0,1154544.0,52.503585831289236,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,ROBERTSGANJ,595317.0,1214735.0,49.00797293236796,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SAHARANPUR,821122.0,1298132.0,63.25412207695366,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SALEMPUR,635722.0,1621136.0,39.21460013225294,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SAMBHAL,681924.0,1290810.0,52.829153787156905,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SANT KABIR NAGAR,800921.0,1694453.0,47.26723019169018,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SHAHJAHANPUR,792508.0,1627964.0,48.68092906231342,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SHRAWASTI,605386.0,1405884.0,43.06087842240185,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SITAPUR,704911.0,1230078.0,57.30620334645445,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,SULTANPUR,707855.0,1430955.0,49.467313786946484,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,UNNAO,904542.0,1818980.0,49.727979417035925,,,,,,,Official constituency aggregate where source data is available.
2009,UTTAR PRADESH,VARANASI,665490.0,1561854.0,42.60897625514293,,,,,,,Official constituency aggregate where source data is available.
2009,UTTARAKHAND,ALMORA,480757.0,1057379.0,45.466857200682064,,,,,,,Official constituency aggregate where source data is available.
2009,UTTARAKHAND,GARHWAL,533568.0,1092282.0,48.84892362961214,,,,,,,Official constituency aggregate where source data is available.
2009,UTTARAKHAND,HARDWAR,787963.0,1294280.0,60.88041227555089,,,,,,,Official constituency aggregate where source data is available.
2009,UTTARAKHAND,NAINITAL,753682.0,1284092.0,58.69376960529308,,,,,,,Official constituency aggregate where source data is available.
2009,UTTARAKHAND,TEHRI GARHWAL,584075.0,1159691.0,50.364709219956005,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,ALIPURDUARS,933734.0,1229301.0,75.95649885585387,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,ARAMBAGH,1163337.0,1375377.0,84.58313611467983,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,ASANSOL,893704.0,1250052.0,71.49334587681152,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BALURGHAT,875360.0,1010224.0,86.6500894851043,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BANGAON,1078235.0,1246979.0,86.4677753193919,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BANKURA,984604.0,1268563.0,77.6156958700514,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BARASAT,1025539.0,1226654.0,83.60458613431334,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BARDHAMAN PURBA,1124373.0,1289311.0,87.20727582406417,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BARRACKPORE,869968.0,1081237.0,80.46043559367651,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BASIRHAT,1038209.0,1198579.0,86.61998917050941,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BERHAMPORE,952213.0,1179938.0,80.70025713215439,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BIRBHUM,1017493.0,1221893.0,83.27185768311955,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BOLPUR,1078811.0,1307730.0,82.49493396955029,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,BURDWAN,1135028.0,1353380.0,83.86617210243982,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,COOCH BEHAR,1121043.0,1329086.0,84.34691208845778,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,DARJEELING,966371.0,1215464.0,79.50634490202918,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,DIAMOND HARBOUR,1054112.0,1302398.0,80.93624222395918,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,DUM DUM,975684.0,1212220.0,80.48737027932223,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,GHATAL,1169934.0,1354861.0,86.3508507514793,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,HOOGHLY,1162644.0,1405684.0,82.71019660179671,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,HOWRAH,993958.0,1344746.0,73.91418156291225,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,JADAVPUR,1084833.0,1331537.0,81.47223847328313,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,JALPAIGURI,1031290.0,1252142.0,82.36206436650157,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,JANGIPUR,934281.0,1087054.0,85.94614434977471,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,JHARGRAM,958374.0,1241574.0,77.19024399673317,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,JOYNAGAR,915836.0,1143640.0,80.08079465566087,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,KANTHI,1124447.0,1249775.0,89.97195495189135,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,KOLKATA DAKSHIN,1007225.0,1505638.0,66.89689022195242,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,KOLKATA UTTAR,877381.0,1366647.0,64.19953360304453,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,KRISHNANAGAR,1045711.0,1223082.0,85.49802875032091,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,MALDA,829486.0,1052093.0,78.84150925821196,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,MALDAHA UTTAR,921502.0,1101096.0,83.68952389255796,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,MATHURAPUR,1048228.0,1227376.0,85.40398378329053,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,MIDNAPORE,1042496.0,1262983.0,82.5423620112068,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,MURSHIDABAD,1051383.0,1192899.0,88.13679951110697,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,PURULIA,904518.0,1257799.0,71.9127618959786,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,RAIGANJ,898399.0,1108382.0,81.05499728432977,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,RANAGHAT,1147228.0,1329436.0,86.29433835099998,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,SERAMPORE,1081402.0,1395570.0,77.48819478779279,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,TAMLUK,1148206.0,1271230.0,90.32244361759871,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,ULUBERIA,1009819.0,1251590.0,80.68289136218729,,,,,,,Official constituency aggregate where source data is available.
2009,WEST BENGAL,VISHNUPUR,1054149.0,1237948.0,85.15293049465728,,,,,,,Official constituency aggregate where source data is available.
2014,ANDAMAN & NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,190328.0,269360.0,70.66,142782.0,101178.0,70.86,126578.0,89150.0,70.43,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ADILABAD,1045839.0,1386233.0,75.44,687389.0,519364.0,75.56,698844.0,526475.0,75.34,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,PEDDAPALLE,1022184.0,1425361.0,71.71,725767.0,520598.0,71.73,699594.0,501586.0,71.7,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,KARIMNAGAR,1125691.0,1550834.0,72.59,777458.0,552489.0,71.06,773376.0,573202.0,74.12,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NIZAMABAD,1033924.0,1496193.0,69.1,724504.0,469712.0,64.83,771689.0,564212.0,73.11,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ZAHIRABAD,1094806.0,1445246.0,75.75,717811.0,546746.0,76.17,727435.0,548060.0,75.34,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,MEDAK,1191096.0,1536715.0,77.51,775903.0,606863.0,78.21,760812.0,584233.0,76.79,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,MALKAJGIRI,1620397.0,3183325.0,50.9,1723413.0,878093.0,50.95,1459912.0,742304.0,50.85,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,SECUNDRABAD,1003769.0,1893647.0,53.01,1012378.0,545749.0,53.91,881269.0,458020.0,51.97,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,HYDERABAD,971421.0,1823664.0,53.27,961290.0,526510.0,54.77,862374.0,444911.0,51.59,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,CHELVELLA,1315862.0,2185179.0,60.22,1153049.0,696749.0,60.43,1032130.0,619113.0,59.98,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,MAHBUBNAGAR,1014800.0,1418672.0,71.53,709711.0,511764.0,72.11,708961.0,503036.0,70.95,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NAGARKURNOOL,1108968.0,1477338.0,75.07,745038.0,570342.0,76.55,732300.0,538626.0,73.55,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NALGONDA,1189399.0,1495580.0,79.53,747281.0,602193.0,80.58,748299.0,587206.0,78.47,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,BHONGIR,1211943.0,1492251.0,81.22,756963.0,622333.0,82.21,735288.0,589610.0,80.19,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,WARANGAL,1174631.0,1537781.0,76.38,771756.0,592484.0,76.77,766025.0,582147.0,76.0,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,MAHABUBABAD,1124370.0,1387343.0,81.04,688398.0,562073.0,81.65,698945.0,562297.0,80.45,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,KHAMMAM,1182897.0,1440289.0,82.13,712329.0,588728.0,82.65,727960.0,594169.0,81.62,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ARUKU,909614.0,1272724.0,71.47,622416.0,451350.0,72.52,650308.0,458264.0,70.47,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,SRIKAKULAM,1051446.0,1413989.0,74.36,706828.0,505010.0,71.45,707161.0,546436.0,77.27,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,VIZIANAGARAM,1120316.0,1404127.0,79.79,700837.0,555005.0,79.19,703290.0,565311.0,80.38,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,VISAKHAPATNAM,1163558.0,1723037.0,67.53,875187.0,585270.0,66.87,847850.0,578288.0,68.21,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ANAKAPALLI,1148072.0,1401474.0,81.92,689132.0,563818.0,81.82,712342.0,584254.0,82.02,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,KAKINADA,1099999.0,1418290.0,77.56,709101.0,558689.0,78.79,709189.0,541310.0,76.33,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,AMALAPURAM,1120927.0,1357866.0,82.55,682607.0,568534.0,83.29,675259.0,552393.0,81.8,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,RAJAHMUNDRY,1154381.0,1421288.0,81.22,701707.0,577999.0,82.37,719581.0,576382.0,80.1,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NARSAPURAM,1088951.0,1325143.0,82.18,652668.0,539357.0,82.64,672475.0,549594.0,81.73,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ELURU,1201696.0,1427760.0,84.17,706916.0,597603.0,84.54,720844.0,604093.0,83.8,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,MACHILIPATNAM,1141065.0,1369311.0,83.33,675774.0,567908.0,84.04,693537.0,573157.0,82.64,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,VIJAYAWADA,1195075.0,1564513.0,76.39,781156.0,602198.0,77.09,783357.0,592877.0,75.68,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,GUNTUR,1244926.0,1572016.0,79.19,773027.0,617483.0,79.88,798989.0,627443.0,78.53,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NARASARAOPET,1282058.0,1514861.0,84.63,748465.0,638080.0,85.25,766396.0,643978.0,84.03,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,BAPATLA,1184634.0,1392965.0,85.04,686482.0,587223.0,85.54,706483.0,597411.0,84.56,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ONGOLE,1208225.0,1470483.0,82.17,736245.0,603025.0,81.91,734238.0,605200.0,82.43,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NANDYAL,1204956.0,1577128.0,76.4,783266.0,603562.0,77.06,793862.0,601394.0,75.76,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,KURNOOL,1065732.0,1481807.0,71.92,738791.0,544802.0,73.74,743016.0,520930.0,70.11,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,ANANTAPUR,1205054.0,1536912.0,78.41,775509.0,612890.0,79.03,761403.0,592164.0,77.77,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,HINDUPUR,1177257.0,1446503.0,81.39,734638.0,601932.0,81.94,711865.0,575325.0,80.82,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,KADAPA,1200662.0,1550579.0,77.43,765036.0,588805.0,76.96,785543.0,611857.0,77.89,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,NELLORE,1187648.0,1606140.0,73.94,796583.0,593468.0,74.5,809557.0,594180.0,73.4,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,TIRUPATI,1213064.0,1574544.0,77.04,778778.0,604834.0,77.66,795766.0,608230.0,76.43,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,RAJAMPET,1158317.0,1487498.0,77.87,735347.0,573019.0,77.92,752151.0,585298.0,77.82,Official constituency aggregate where source data is available.
2014,ANDHRA PRADESH,CHITTOOR,1198915.0,1452141.0,82.56,723996.0,598259.0,82.63,728145.0,600656.0,82.49,Official constituency aggregate where source data is available.
2014,ARUNACHAL PRADESH,ARUNACHAL WEST,335665.0,446515.0,75.17,219334.0,159978.0,72.94,227181.0,175687.0,77.33,Official constituency aggregate where source data is available.
2014,ARUNACHAL PRADESH,ARUNACHAL EAST,261291.0,312872.0,83.51,160293.0,129313.0,80.67,152579.0,131978.0,86.5,Official constituency aggregate where source data is available.
2014,ASSAM,KARIMGANJ,886920.0,1165997.0,76.07,615198.0,482484.0,78.43,550799.0,404436.0,73.43,Official constituency aggregate where source data is available.
2014,ASSAM,SILCHAR,799830.0,1060175.0,75.44,554540.0,428949.0,77.35,505635.0,370881.0,73.35,Official constituency aggregate where source data is available.
2014,ASSAM,AUTONOMOUS DISTRICT,543280.0,701890.0,77.4,358880.0,279409.0,77.86,343010.0,263871.0,76.93,Official constituency aggregate where source data is available.
2014,ASSAM,DHUBRI,1369624.0,1552554.0,88.22,798124.0,709191.0,88.86,754430.0,660433.0,87.54,Official constituency aggregate where source data is available.
2014,ASSAM,KOKRAJHAR,1223869.0,1505476.0,81.29,776071.0,636657.0,82.04,729405.0,587212.0,80.51,Official constituency aggregate where source data is available.
2014,ASSAM,BARPETA,1205863.0,1430175.0,84.32,755559.0,634405.0,83.96,674616.0,571458.0,84.71,Official constituency aggregate where source data is available.
2014,ASSAM,GAUHATI,1511729.0,1922270.0,78.64,988067.0,785494.0,79.5,934203.0,726235.0,77.74,Official constituency aggregate where source data is available.
